TIMESTAMP,RECORD,Batt_volt,Logger_Temp,TotalSapFlow_a,SFD_Outer_a,SFD_Inner_a,Alpha_Outer_a,Alpha_Inner_a,Beta_Outer_a,Beta_Inner_a,Tmax_Outer_a,Tmax_Inner_a,TotalSapFlow_b,SFD_Outer_b,SFD_Inner_b,Alpha_Outer_b,Alpha_Inner_b,Beta_Outer_b,Beta_Inner_b,Tmax_Outer_b,Tmax_Inner_b,TotalSapFlow_c,SFD_Outer_c,SFD_Inner_c,Alpha_Outer_c,Alpha_Inner_c,Beta_Outer_c,Beta_Inner_c,Tmax_Outer_c,Tmax_Inner_c,TotalSapFlow_d,SFD_Outer_d,SFD_Inner_d,Alpha_Outer_d,Alpha_Inner_d,Beta_Outer_d,Beta_Inner_d,Tmax_Outer_d,Tmax_Inner_d,TotalSapFlow_e,SFD_Outer_e,SFD_Inner_e,Alpha_Outer_e,Alpha_Inner_e,Beta_Outer_e,Beta_Inner_e,Tmax_Outer_e,Tmax_Inner_e,Solar,Precipitation,Strikes,StrikeDistance,WindSpeed,WindDirection,GustWindSpeed1,AirTemp,Vapor_Pressure,AtmPressure,RelHumidity,RelHumidityTemp,XOrientation,YOrientation,CompassHeading,N_Wind,E_Wind,GustWindSpeed2,ETo,VPD,Soil_Raw,Soil_Temp,Soil_Water,Canopy_Temp,IRT_Sensor_Temp
25/03/2025 17:00,132,13.23,45.98,0.094,2.26,2,0.18644,0.16521,0.1784,0.17218,42.857,59.47,-0.036,-1.6,0.22,-0.13445,0.01872,-0.11103,0.01232,58.247,64.55,0.018,0.92,-0.23,0.07621,-0.02075,0.07902,-0.03403,72.758,67.008,0.013,0.66,-0.16,0.05404,-0.01509,0.05366,-0.01865,67.532,63.043,-0.013,-0.23,-0.38,-0.02091,-0.03371,-0.01529,-0.05331,58.232,57.288,231,0,0,0,1.51,140.4,3.69,37.6,0.93,97.4,0.144,39.7,0.1,0.5,0,-1.16,0.96,3.69,0.43,5.564,2016,35.6,0.086,38.18,38.05
25/03/2025 17:15,133,13.25,45.02,0.161,4.72,2.3,0.38968,0.19028,0.36743,0.19414,46.621,61.982,-0.033,-1.5,0.27,-0.12631,0.02244,-0.10831,0.01264,72.913,62.991,0.046,1.92,-0.06,0.15905,-0.00717,0.1993,-0.02461,61.89,64.48,0.014,0.67,-0.12,0.0551,-0.01135,0.05065,-0.01865,65.952,61.715,-0.008,-0.05,-0.38,-0.00541,-0.03371,0.01565,-0.05039,56.973,57.54,163,0,0,0,1.32,141.8,4.11,37.4,0.89,97.4,0.139,39.2,-0.6,0.1,0,-1.04,0.82,4.11,0.334,5.536,2017,35.7,0.087,35.76,37.65
25/03/2025 17:30,134,13.17,43.23,0.164,4.88,2.24,0.40268,0.18524,0.3906,0.18578,56.589,62.669,-0.006,-0.49,0.35,-0.04285,0.02884,-0.07387,0.02219,65.3,64.363,0.061,2.51,-0.06,0.20688,-0.00733,0.21094,-0.02505,61.636,64.228,0.016,0.77,-0.16,0.06372,-0.01545,0.06704,-0.01899,65.456,62.991,0.012,0.74,-0.33,0.06131,-0.02855,0.07271,-0.04271,56.724,58.046,64,0,0,0,1.27,155.8,3.39,36.8,0.91,97.4,0.146,38.1,-0.4,0.5,0,-1.16,0.52,3.39,0.209,5.315,2016,35.8,0.086,34.81,36.76
25/03/2025 17:45,135,13.07,41.14,0.156,4.55,2.24,0.37645,0.1847,0.3905,0.18584,59.973,62.043,0.002,-0.24,0.48,-0.02235,0.03898,-0.02213,0.03518,63.549,65.109,0.058,2.44,-0.16,0.20139,-0.01491,0.20238,-0.02915,62.084,62.654,0.016,0.78,-0.17,0.06448,-0.01573,0.05986,-0.01931,66.388,62.156,0.016,0.85,-0.26,0.07112,-0.02265,0.07938,-0.04337,53.879,57.72,37,0,0,0,0.88,139.4,2.21,36.4,0.95,97.4,0.155,37.1,-0.5,0.3,0,-0.67,0.57,2.21,0.137,5.145,2017,35.9,0.087,34.42,36.01
25/03/2025 18:00,136,13.02,39.38,0.138,3.96,2.09,0.32801,0.17276,0.33032,0.17406,59.848,62.667,-0.01,-0.69,0.39,-0.05859,0.03276,-0.06435,0.02906,61.99,63.55,0.059,2.47,-0.12,0.2042,-0.01123,0.20908,-0.03293,62.46,62.271,0.01,0.55,-0.17,0.04532,-0.01593,0.04496,-0.01963,64.74,63.539,0,0.27,-0.33,0.02226,-0.02951,0.02408,-0.05037,54.017,57.606,24,0,0,0,0.8,153.6,1.96,36,0.93,97.4,0.157,36.2,-0.4,0.3,0,-0.71,0.35,1.96,0.113,5.021,2017,35.9,0.087,33.93,35.37
25/03/2025 18:15,137,12.98,38.04,0.16,4.79,2.14,0.39546,0.17694,0.39838,0.18112,59.22,60.787,-0.003,-0.41,0.36,-0.03625,0.02955,-0.06007,0.01942,63.612,64.92,0.056,2.37,-0.16,0.1955,-0.01507,0.19658,-0.03317,62.774,63.85,0.013,0.69,-0.17,0.0569,-0.01593,0.05646,-0.02357,67.593,61.591,0.021,1.05,-0.26,0.08723,-0.02333,0.09448,-0.04445,53.815,55.642,9,0,0,0,1.17,155,2.55,35.6,0.95,97.5,0.163,35.6,-0.7,0.6,0,-1.06,0.49,2.55,0.13,4.877,2017,35.9,0.087,33.72,34.83
25/03/2025 18:30,138,12.96,36.94,0.165,4.9,2.26,0.40544,0.18599,0.41097,0.19311,54.271,60.102,0.025,0.64,0.52,0.05298,0.04308,0.03868,0.03264,54.699,62.748,0.058,2.47,-0.2,0.20351,-0.01899,0.2115,-0.03341,62.836,61.635,0.014,0.74,-0.21,0.06185,-0.02009,0.06528,-0.02371,66.649,60.898,0.021,1.09,-0.3,0.09054,-0.02689,0.10948,-0.04803,53.376,55.202,1,0,0,0,1.02,151.8,2.8,35.1,0.92,97.5,0.163,35,-0.7,0.3,0,-0.89,0.48,2.8,0.105,4.744,2017,35.9,0.087,32.62,34.2
25/03/2025 18:45,139,12.94,35.95,0.136,3.92,2,0.32428,0.16594,0.32167,0.17033,63.036,61.094,0.039,0.99,0.78,0.08213,0.06468,0.14144,0.0606,47.521,63.307,0.062,2.61,-0.16,0.2152,-0.01525,0.21924,-0.03723,61.318,63.404,0.016,0.8,-0.17,0.06642,-0.01633,0.06587,-0.02407,65.969,61.733,0.018,0.98,-0.3,0.08095,-0.02689,0.08819,-0.04475,52.81,56.399,0,0,0,0,0.82,154.1,1.81,34.5,0.91,97.5,0.166,34.4,-0.5,0.1,0,-0.74,0.36,1.81,0.083,4.573,2016,35.9,0.086,31.96,33.54
25/03/2025 19:00,140,12.94,35.12,0.129,3.6,2.09,0.29722,0.17261,0.30379,0.17334,60.215,62.031,0.074,2.3,0.91,0.18995,0.07482,0.22052,0.06742,53.76,63.057,0.064,2.68,-0.16,0.22078,-0.01537,0.22472,-0.03369,61.073,61.136,0.018,0.84,-0.12,0.06982,-0.01213,0.06502,-0.01981,66.727,62.239,0.019,1.02,-0.3,0.08444,-0.02713,0.09448,-0.04835,51.419,56.518,0,0,0,0,0.62,154.4,1.47,33.9,0.9,97.5,0.17,33.8,-0.6,0.4,0,-0.55,0.27,1.47,0.063,4.401,2017,35.9,0.087,30.85,32.75
25/03/2025 19:15,141,12.93,34.23,0.163,4.9,2.14,0.40544,0.17742,0.39281,0.18472,58.839,59.654,0.043,1.29,0.57,0.10606,0.04696,0.10466,0.04299,63.195,64.505,0.064,2.69,-0.16,0.22233,-0.01541,0.22948,-0.03381,61.014,61.834,0.015,0.76,-0.17,0.0629,-0.01641,0.06642,-0.02413,66.057,62.579,0.019,1.02,-0.31,0.08444,-0.02733,0.09159,-0.04863,53.608,55.181,0,0,0,0,0.43,150.8,0.9,33.2,0.9,97.5,0.177,33.1,-0.6,0.3,0,-0.37,0.21,0.9,0.043,4.197,2016,35.8,0.087,30.59,31.99
25/03/2025 19:30,142,12.92,33.49,0.145,4.19,2.16,0.34584,0.178,0.32277,0.18532,55.667,60.496,0.085,2.7,0.91,0.22384,0.07552,0.25395,0.07096,52.145,61.943,0.063,2.65,-0.16,0.21913,-0.01553,0.22312,-0.03779,61.064,59.36,0.015,0.74,-0.17,0.06185,-0.01621,0.06135,-0.01995,65.45,62.229,0.028,1.37,-0.31,0.11352,-0.02743,0.11244,-0.04549,51.291,55.634,0,0,0,0,0.39,138.7,0.9,32.6,0.89,97.6,0.181,32.4,-0.7,0.5,0,-0.29,0.25,0.9,0.038,4.038,2016,35.8,0.086,29.87,31.42
25/03/2025 19:45,143,12.92,32.8,0.114,3.11,1.95,0.25692,0.16087,0.26324,0.16539,61.715,61.527,0.08,2.54,0.91,0.20934,0.07581,0.246,0.07145,52.208,64,0.063,2.7,-0.21,0.22312,-0.01945,0.23344,-0.03779,59.425,62.522,0.013,0.7,-0.23,0.05828,-0.02051,0.05363,-0.02413,66.21,61.973,0.021,1.09,-0.31,0.09001,-0.02733,0.1112,-0.04535,52.604,55.688,0,0,0,0,0.42,151.8,0.8,32,0.88,97.6,0.186,31.8,-0.4,0.1,0,-0.37,0.2,0.8,0.041,3.88,2016,35.7,0.087,28.87,30.72
25/03/2025 20:00,144,12.91,32.09,0.129,3.66,2.02,0.30175,0.16616,0.2986,0.16702,75.434,61.708,0.082,2.61,0.92,0.21566,0.07603,0.25094,0.07164,47.715,63.505,0.062,2.68,-0.26,0.2215,-0.02357,0.22792,-0.04193,59.425,61.763,0.014,0.71,-0.17,0.05881,-0.01649,0.05828,-0.02423,66.152,61.917,0.026,1.22,-0.23,0.10124,-0.02075,0.12208,-0.04561,52.42,54.498,0,0,0,0,0.34,159.5,0.69,31.3,0.89,97.6,0.193,31.2,-0.6,0.3,0,-0.32,0.12,0.69,0.032,3.697,2016,35.6,0.087,28.53,29.91
25/03/2025 20:15,145,12.91,31.43,0.182,5.46,2.4,0.45112,0.1982,0.38665,0.20169,64.533,61.337,0.05,1.51,0.66,0.12468,0.05404,0.22242,0.04972,34.423,60.447,0.061,2.65,-0.27,0.21824,-0.02375,0.22154,-0.04227,60.94,60.246,0.012,0.66,-0.23,0.05448,-0.02057,0.05404,-0.02413,66.786,62.046,0.026,1.26,-0.27,0.1047,-0.02427,0.11876,-0.04913,51.664,54.748,0,0,0,0,0.43,159.8,1.14,30.8,0.88,97.6,0.198,30.5,-0.7,0.3,0,-0.4,0.15,1.14,0.04,3.57,2016,35.5,0.086,28.53,29.37
25/03/2025 20:30,146,12.89,30.98,0.112,3.05,1.88,0.25218,0.15519,0.24582,0.15982,65.419,60.968,0.092,3.01,0.91,0.24866,0.07552,0.29016,0.07432,45.409,61.948,0.061,2.62,-0.21,0.21587,-0.01975,0.22312,-0.03835,62.198,61.503,0.015,0.81,-0.27,0.0672,-0.02463,0.06239,-0.02413,64.644,60.915,0.036,1.67,-0.27,0.13802,-0.02445,0.15327,-0.04931,51.527,54.106,0,0,0,0,0.49,136.6,1.3,30.4,0.86,97.6,0.198,30,-0.6,0.5,0,-0.35,0.34,1.3,0.045,3.49,2015,35.4,0.086,29.02,29.14
25/03/2025 20:45,147,12.89,30.63,0.116,3.15,1.96,0.26086,0.16199,0.26206,0.16648,63.715,60.27,0.083,2.7,0.84,0.22383,0.0694,0.25166,0.06514,53.268,62.316,0.061,2.65,-0.26,0.21913,-0.02357,0.22634,-0.04193,61.826,60.12,0.014,0.71,-0.17,0.05906,-0.01659,0.05828,-0.02031,65.458,60.465,0.034,1.54,-0.23,0.12743,-0.02091,0.15012,-0.04271,50.587,53.67,0,0,0,0,0.4,103.2,0.94,30,0.85,97.6,0.201,29.6,-0.5,0.1,0,-0.09,0.39,0.94,0.037,3.398,2016,35.3,0.086,28.06,29.09
25/03/2025 21:00,148,12.9,30.17,0.103,2.72,1.85,0.22472,0.15309,0.22545,0.16087,61.768,61.079,0.1,3.29,0.97,0.27256,0.07948,0.32444,0.07816,45.971,61.762,0.063,2.72,-0.26,0.22478,-0.02371,0.23513,-0.04207,60.055,60.878,0.013,0.71,-0.23,0.05881,-0.02061,0.05828,-0.02429,65.045,62.328,0.021,1.06,-0.27,0.0875,-0.02417,0.11154,-0.04579,52.651,54.728,0,0,0,0,0.28,88.5,0.78,29.5,0.86,97.6,0.21,29.2,-0.7,0.3,0,0.01,0.28,0.78,0.025,3.264,2015,35.1,0.086,26.78,28.66
25/03/2025 21:15,149,12.88,29.49,0.115,3.17,1.91,0.2611,0.1573,0.26144,0.16199,63.468,61.526,0.102,3.33,1.01,0.27514,0.0832,0.32636,0.08186,44.101,63.138,0.066,2.84,-0.27,0.23463,-0.02375,0.2513,-0.04227,57.34,60.689,0.013,0.66,-0.17,0.05496,-0.01659,0.05428,-0.02031,66.545,60.793,0.029,1.37,-0.27,0.1132,-0.02427,0.13923,-0.04579,51.768,54.096,0,0,0,0,0.18,327,0.46,28.5,0.88,97.6,0.225,28.5,-0.4,0.2,0,0.15,-0.1,0.46,0.016,3.022,2015,35,0.086,25.41,27.85
25/03/2025 21:30,150,12.88,28.68,0.086,2.12,1.77,0.17498,0.14557,0.18034,0.1536,64.347,60.65,0.097,3.19,0.94,0.2635,0.07785,0.30291,0.0763,51.403,61.203,0.067,2.87,-0.21,0.23748,-0.02013,0.25782,-0.04675,59.17,59.74,0.012,0.67,-0.23,0.0552,-0.02085,0.05042,-0.02447,63.524,61.563,0.026,1.22,-0.23,0.10033,-0.02087,0.12338,-0.04579,51.401,53.981,0,0,0,0,0.21,264.2,0.42,27.6,0.88,97.6,0.24,27.6,-0.7,0.2,0,-0.02,-0.21,0.42,0.018,2.812,2015,34.9,0.086,24.91,26.98
25/03/2025 21:45,151,12.87,27.92,0.089,2.24,1.78,0.18568,0.1471,0.19106,0.15467,63.908,59.708,0.089,2.91,0.87,0.24034,0.0718,0.27748,0.07037,45.716,62.255,0.067,2.9,-0.27,0.23932,-0.02429,0.2513,-0.04311,57.133,58.713,0.014,0.67,-0.13,0.05588,-0.01267,0.05105,-0.02471,64.721,59.22,0.021,1.06,-0.27,0.08824,-0.02445,0.11743,-0.04931,50.693,54.029,0,0,0,0,0.26,288.1,0.46,26.7,0.88,97.7,0.253,26.8,-0.6,0.1,0,0.08,-0.24,0.46,0.021,2.622,2015,34.7,0.086,23.88,26.04
25/03/2025 22:00,152,12.87,27.19,0.086,2.07,1.81,0.17102,0.14985,0.16586,0.15412,64.909,60.708,0.094,3.03,0.95,0.25048,0.07836,0.28148,0.07362,54.02,61.822,0.063,2.75,-0.27,0.22735,-0.02447,0.24027,-0.05113,58.28,60.617,0.012,0.63,-0.19,0.05168,-0.01693,0.05105,-0.02889,65.61,60.362,0.039,1.71,-0.19,0.1409,-0.01777,0.1608,-0.04319,49.44,54.285,0,0,0,0,0.27,262.3,0.52,25.9,0.88,97.7,0.265,26,-0.6,0.5,0,-0.04,-0.27,0.52,0.021,2.461,2014,34.6,0.086,23.53,25.28
25/03/2025 22:15,153,12.86,26.52,0.104,2.76,1.86,0.2281,0.1536,0.22556,0.15784,67.598,60.39,0.096,3.12,0.95,0.25796,0.07894,0.28058,0.07735,39.102,60.883,0.065,2.8,-0.27,0.23148,-0.02429,0.23793,-0.04689,58.095,57.905,0.012,0.63,-0.19,0.05168,-0.01693,0.05105,-0.02889,64.907,60.165,0.042,1.91,-0.27,0.15749,-0.02481,0.18926,-0.04637,49.563,53.403,0,0,0,0,0.17,267.6,0.47,25.3,0.89,97.7,0.275,25.2,-0.8,0.2,0,-0.01,-0.17,0.47,0.013,2.343,2015,34.4,0.086,23.37,24.6
25/03/2025 22:30,154,12.86,25.92,0.087,2.13,1.78,0.17612,0.14658,0.17417,0.15094,70.731,61.769,0.098,3.22,0.94,0.26654,0.07812,0.31458,0.07334,52.704,61.504,0.069,2.98,-0.27,0.24616,-0.02423,0.25538,-0.04675,58.163,60.5,0.009,0.56,-0.23,0.0467,-0.02099,0.05042,-0.02865,65.485,60.742,0.039,1.74,-0.23,0.14328,-0.02123,0.15988,-0.04627,49.309,54.156,0,0,0,0,0.25,268,0.51,24.6,0.9,97.7,0.29,24.6,-0.8,0.2,0,-0.01,-0.25,0.51,0.018,2.2,2014,34.3,0.086,22.6,24.11
25/03/2025 22:45,155,12.87,25.41,0.074,1.71,1.7,0.14092,0.14058,0.13599,0.14508,68.788,59.824,0.089,2.9,0.87,0.23976,0.0718,0.27822,0.06709,49.028,61.823,0.065,2.82,-0.27,0.23222,-0.02429,0.24494,-0.04689,55.817,58.66,0.009,0.57,-0.23,0.0469,-0.02099,0.04628,-0.02463,64.458,58.96,0.019,0.99,-0.27,0.08263,-0.02481,0.11154,-0.04637,49.564,54.661,0,0,0,0,0.33,282,0.58,24.1,0.9,97.7,0.301,24,-0.7,0.2,0,0.07,-0.33,0.58,0.023,2.102,2015,34.1,0.086,22.4,23.62
25/03/2025 23:00,156,12.85,24.97,0.088,2.19,1.79,0.1803,0.1483,0.19554,0.15256,59.081,60.147,0.112,3.78,0.94,0.31254,0.07785,0.4643,0.06964,30.305,60.826,0.066,2.87,-0.27,0.23702,-0.02423,0.2504,-0.04291,60.547,60.61,0.008,0.56,-0.28,0.04648,-0.02513,0.04592,-0.02865,63.452,60.986,0.023,1.16,-0.27,0.09559,-0.02461,0.09209,-0.04945,50.442,54.281,0,0,0,0,0.3,259.6,0.92,23.8,0.9,97.7,0.306,23.6,-0.7,0.3,0,-0.05,-0.29,0.92,0.021,2.05,2014,33.9,0.086,22.83,23.34
25/03/2025 23:15,157,12.85,24.85,0.103,2.8,1.78,0.23202,0.14739,0.18682,0.14934,64.912,62.467,0.044,1.27,0.66,0.10486,0.05386,0.11472,0.04708,58.701,65.256,0.035,1.75,-0.42,0.14525,-0.03681,0.14767,-0.05059,69.088,62.328,-0.001,0.2,-0.33,0.01572,-0.02877,0.01955,-0.03229,67.506,61.247,0.013,0.76,-0.3,0.06225,-0.02697,0.0652,-0.05119,55.544,56.11,0,0,0,0,0.56,115.2,2.54,26.1,0.89,97.7,0.267,23.6,-0.7,0.3,0,-0.24,0.51,2.54,0.043,2.483,2013,33.8,0.085,30.66,25.37
25/03/2025 23:30,158,12.84,26.25,0.145,4.43,1.79,0.36587,0.14771,0.26401,0.1527,66.415,62.216,0.014,0.48,0.15,0.03954,0.01328,0.04745,0.0099,76.439,65.765,0.048,2.24,-0.42,0.18532,-0.03695,0.19074,-0.05079,65.35,63.897,0.008,0.49,-0.21,0.04028,-0.02013,0.03999,-0.02775,68.788,63.037,0.016,0.87,-0.3,0.07145,-0.02619,0.06318,-0.04377,54.978,55.795,0,0,0,0,1.13,105.5,2.94,29.4,0.87,97.7,0.213,25.9,-0.6,0.1,0,-0.3,1.09,2.94,0.096,3.233,2014,33.6,0.086,28.67,28.45
25/03/2025 23:45,159,12.85,27.52,0.087,2.13,1.82,0.17622,0.1501,0.16428,0.15512,63.218,64.532,0.061,1.88,0.74,0.15502,0.06098,0.20819,0.06022,56.025,63.327,0.038,1.88,-0.42,0.15516,-0.03737,0.16021,-0.05129,64.419,64.482,0.003,0.34,-0.23,0.02816,-0.02031,0.02388,-0.02787,66.08,61.846,0.011,0.67,-0.26,0.05508,-0.02287,0.06366,-0.04377,52.718,55.551,0,0,0,0,1.08,102,2.67,29.7,0.87,97.7,0.208,27.7,-0.6,0.1,0,-0.22,1.06,2.67,0.093,3.31,2014,33.5,0.086,28.72,29.14
26/03/2025 0:00,160,12.84,28.22,0.132,3.88,1.88,0.32056,0.15516,0.3096,0.16021,64.093,61.397,0.044,1.4,0.52,0.11546,0.04299,0.16997,0.03918,46.655,62.448,0.062,2.75,-0.34,0.22712,-0.03047,0.23493,-0.04847,59.781,61.107,0.012,0.66,-0.21,0.05404,-0.02023,0.04939,-0.02387,64.907,62.948,0.015,0.88,-0.37,0.0728,-0.03261,0.05006,-0.04991,51.7,55.288,0,0,0,0,0.8,96.6,2.1,29.6,0.87,97.7,0.209,28.4,-0.9,0.4,0,-0.09,0.8,2.1,0.07,3.287,2013,33.3,0.085,28.3,29.19
26/03/2025 0:15,161,12.83,28.57,0.12,3.35,1.92,0.27704,0.15874,0.24112,0.16321,54.624,61.956,0.03,0.95,0.36,0.0786,0.03052,0.0824,0.02681,75.733,64.312,0.04,1.91,-0.38,0.15724,-0.03405,0.16234,-0.05189,61.494,61.81,0.005,0.39,-0.23,0.03263,-0.02041,0.03238,-0.02799,65.534,61.808,0.01,0.63,-0.28,0.05181,-0.02601,0.06077,-0.04045,56.366,56.932,0,0,0,0,0.94,95.2,2.19,29.6,0.87,97.7,0.208,28.6,-0.4,0.2,0,-0.09,0.94,2.19,0.081,3.291,2013,33.2,0.085,27.79,29.21
26/03/2025 0:30,162,12.84,28.79,0.118,3.32,1.85,0.27414,0.15262,0.2488,0.15769,61.458,61.773,0.039,1.22,0.48,0.10036,0.03972,0.11885,0.03918,64.633,64.196,0.057,2.54,-0.34,0.20982,-0.03037,0.2093,-0.04807,62.571,62.127,0.008,0.55,-0.27,0.0457,-0.02453,0.04518,-0.02407,65.41,59.409,0.033,1.57,-0.28,0.13007,-0.02573,0.13538,-0.04625,53.024,56.61,0,0,0,0,0.92,99.9,2.19,29.6,0.86,97.7,0.207,28.7,-0.6,0.3,0,-0.16,0.91,2.19,0.08,3.296,2013,33,0.085,27.3,29.16
26/03/2025 0:45,163,12.84,28.82,0.12,3.35,1.92,0.27678,0.15885,0.27116,0.16341,66.283,61.832,0.06,1.84,0.74,0.15117,0.0608,0.29952,0.05942,49.722,58.77,0.051,2.38,-0.44,0.19712,-0.03819,0.20066,-0.05209,60.429,61.505,0.004,0.39,-0.27,0.03288,-0.02463,0.03263,-0.02413,64.773,60.541,0.012,0.74,-0.33,0.06177,-0.02935,0.06731,-0.04667,53.458,55.534,0,0,0,0,0.75,106.7,1.82,29.2,0.86,97.7,0.211,28.6,-0.7,0.2,0,-0.22,0.72,1.82,0.065,3.204,2014,32.9,0.085,26.88,28.68
26/03/2025 1:00,164,12.83,28.55,0.109,3.04,1.77,0.2513,0.14626,0.24392,0.15412,62.78,61.839,0.081,2.63,0.81,0.21756,0.06691,0.21774,0.06256,56.514,62.318,0.056,2.52,-0.35,0.20786,-0.03105,0.2152,-0.04915,60.294,61.115,0.008,0.5,-0.23,0.04202,-0.02057,0.04166,-0.02423,65.411,60.169,0.02,1.06,-0.3,0.08827,-0.02619,0.07786,-0.04685,52.902,55.986,0,0,0,0,0.67,114.2,1.42,28.7,0.85,97.7,0.217,28.2,-0.8,0.3,0,-0.28,0.61,1.42,0.058,3.089,2013,32.8,0.085,26.73,28.13
26/03/2025 1:15,165,12.83,28.24,0.131,3.82,1.89,0.31542,0.15571,0.31285,0.16034,61.957,60.767,0.064,2.14,0.57,0.17694,0.04762,0.20578,0.0432,59.515,62.822,0.058,2.65,-0.4,0.21913,-0.03475,0.21764,-0.04881,60.236,61.058,0.008,0.5,-0.23,0.04166,-0.02057,0.04112,-0.02817,64.728,59.99,0.028,1.34,-0.26,0.11088,-0.02315,0.13501,-0.04419,53.285,55.866,0,0,0,0,0.66,105.4,1.76,28.3,0.84,97.7,0.221,27.8,-0.8,0.2,0,-0.17,0.63,1.76,0.056,3.003,2013,32.7,0.085,26.11,27.67
26/03/2025 1:30,166,12.83,27.88,0.116,3.22,1.89,0.26596,0.15571,0.26238,0.16341,69.167,59.201,0.064,2.06,0.66,0.16966,0.05422,0.2032,0.04664,61.199,63.258,0.058,2.59,-0.35,0.21358,-0.03077,0.20908,-0.04881,63.52,61.815,0.008,0.5,-0.23,0.0413,-0.02057,0.03676,-0.02817,67.923,61.414,0.033,1.55,-0.3,0.12846,-0.02619,0.11198,-0.04365,52.575,55.66,0,0,0,0,0.61,95.1,1.74,27.9,0.86,97.7,0.228,27.4,-0.7,0.3,0,-0.05,0.61,1.74,0.051,2.907,2013,32.5,0.085,25.46,27.42
26/03/2025 1:45,167,12.83,27.48,0.095,2.49,1.77,0.2064,0.14578,0.20278,0.15052,58.814,61.633,0.094,3.1,0.88,0.2558,0.07284,0.28264,0.07164,51.646,62.442,0.05,2.27,-0.35,0.1875,-0.03105,0.19888,-0.04915,59.542,62.133,0.006,0.45,-0.23,0.03754,-0.02057,0.03724,-0.02817,63.746,62.799,0.035,1.63,-0.26,0.13391,-0.02287,0.14129,-0.04045,51.375,55.717,0,0,0,0,0.56,92.1,1.48,27.6,0.88,97.7,0.238,27,-0.5,0.2,0,-0.02,0.56,1.48,0.046,2.82,2013,32.4,0.085,25.28,27.17
26/03/2025 2:00,168,12.83,27.11,0.115,3.19,1.88,0.26414,0.15519,0.26644,0.15982,60.64,62.206,0.069,2.26,0.7,0.1859,0.05734,0.27172,0.05298,51.208,61.007,0.05,2.3,-0.4,0.19006,-0.03475,0.19752,-0.05265,61.675,59.716,0.008,0.5,-0.23,0.0418,-0.02057,0.04148,-0.02817,66.148,59.637,0.015,0.85,-0.3,0.07015,-0.02605,0.08324,-0.04365,53.391,56.474,0,0,0,0,0.36,100.4,1.55,27.2,0.92,97.7,0.255,26.7,-0.6,0.4,0,-0.06,0.35,1.55,0.029,2.693,2012,32.3,0.085,25.04,26.76
26/03/2025 2:15,169,12.83,26.69,0.118,3.32,1.86,0.27443,0.1536,0.2817,0.15828,56.688,62.265,0.083,2.76,0.77,0.22823,0.06387,0.26344,0.05942,52.089,62.135,0.052,2.41,-0.4,0.19852,-0.03475,0.20592,-0.04881,60.922,60.229,0.005,0.45,-0.27,0.03754,-0.02481,0.03711,-0.02843,65.193,60.453,0.013,0.77,-0.3,0.06414,-0.02605,0.08045,-0.04365,51.884,54.716,0,0,0,0,0.38,100.3,1.16,26.9,0.95,97.7,0.268,26.3,-0.7,0.3,0,-0.07,0.37,1.16,0.03,2.6,2013,32.2,0.085,24.18,26.44
26/03/2025 2:30,170,12.82,26.34,0.085,2.12,1.7,0.17512,0.13993,0.17648,0.14476,64.279,60.331,0.089,2.94,0.81,0.24284,0.06666,0.26986,0.06556,52.9,62.203,0.05,2.3,-0.35,0.18934,-0.03077,0.1937,-0.05249,60.795,61.111,0.005,0.45,-0.27,0.03754,-0.02481,0.03724,-0.02843,66.713,60.965,0.014,0.81,-0.3,0.06686,-0.02605,0.07766,-0.04667,51.881,55.971,0,0,0,0,0.36,85.6,1,26.7,0.97,97.7,0.279,25.9,-0.8,0.3,0,0.03,0.36,1,0.028,2.531,2012,32.1,0.085,24.34,26.23
26/03/2025 2:45,171,12.81,25.92,0.168,5.18,2.05,0.4282,0.16931,0.40251,0.17378,59.328,63.149,0.06,2.09,0.42,0.172,0.03457,0.2022,0.02717,65.449,64.263,0.052,2.41,-0.4,0.19962,-0.03487,0.19999,-0.04901,60.67,60.735,0.007,0.46,-0.23,0.03772,-0.02075,0.0374,-0.02843,65.511,62.539,0.013,0.74,-0.26,0.06177,-0.02301,0.08628,-0.04073,50.564,56.919,0,0,0,0,0.33,91.3,1.29,26.4,0.98,97.7,0.284,25.6,-0.7,0.3,0,-0.01,0.33,1.29,0.025,2.469,2013,32,0.085,25.75,26.04
26/03/2025 3:00,172,12.82,25.89,0.115,3.28,1.78,0.27136,0.14694,0.27266,0.1516,57.886,61.46,0.055,1.86,0.46,0.15412,0.03784,0.1514,0.03052,80.5,64.083,0.053,2.42,-0.4,0.19999,-0.03433,0.21094,-0.04463,59.423,61.001,0.004,0.35,-0.23,0.02932,-0.02075,0.02908,-0.02843,66.845,59.576,0.026,1.25,-0.26,0.10262,-0.02287,0.11548,-0.04365,54.525,56.098,0,0,0,0,0.7,93.7,1.89,26.9,0.99,97.7,0.28,25.6,-0.6,0.2,0,-0.05,0.7,1.89,0.053,2.557,2013,31.9,0.085,25.22,26.33
